characteristic	 value	 user_id	 study_name	 
genoccupation	41	11194512	alexandersanchez.exemplars10
occupation	41-3000	11194512	alexandersanchez.exemplars10
birthmonth	6	11194512	alexandersanchez.exemplars10
raceomb	6	11194512	alexandersanchez.exemplars10
education	9	11194512	alexandersanchez.exemplars10
religion	catholic	11194512	alexandersanchez.exemplars10
citizenship	fr	11194512	alexandersanchez.exemplars10
sex	m	11194512	alexandersanchez.exemplars10
relfamily	roman catholic	11194512	alexandersanchez.exemplars10
residence	uk	11194512	alexandersanchez.exemplars10
dayofbirth	.	11209936	alexandersanchez.exemplars10
birthmonth	1	11209936	alexandersanchez.exemplars10
ethnicityomb	1	11209936	alexandersanchez.exemplars10
major	11	11209936	alexandersanchez.exemplars10
birthyear	1999	11209936	alexandersanchez.exemplars10
religionid	2	11209936	alexandersanchez.exemplars10
politicalid	3	11209936	alexandersanchez.exemplars10
education	5	11209936	alexandersanchez.exemplars10
raceomb	6	11209936	alexandersanchez.exemplars10
zipcode	92553	11209936	alexandersanchez.exemplars10
genoccupation	99-9999	11209936	alexandersanchez.exemplars10
occupation	99-9999	11209936	alexandersanchez.exemplars10
religion	catholic	11209936	alexandersanchez.exemplars10
sex	m	11209936	alexandersanchez.exemplars10
relfamily	roman catholic	11209936	alexandersanchez.exemplars10
citizenship	us	11209936	alexandersanchez.exemplars10
residence	us	11209936	alexandersanchez.exemplars10
dayofbirth	.	11215370	alexandersanchez.exemplars10
politicalid	1	11215370	alexandersanchez.exemplars10
religionid	1	11215370	alexandersanchez.exemplars10
birthmonth	11	11215370	alexandersanchez.exemplars10
genoccupation	13	11215370	alexandersanchez.exemplars10
occupation	13-2000	11215370	alexandersanchez.exemplars10
birthyear	1972	11215370	alexandersanchez.exemplars10
ethnicityomb	2	11215370	alexandersanchez.exemplars10
major	2	11215370	alexandersanchez.exemplars10
raceomb	6	11215370	alexandersanchez.exemplars10
zipcode	81230	11215370	alexandersanchez.exemplars10
education	9	11215370	alexandersanchez.exemplars10
relfamily	agnostic	11215370	alexandersanchez.exemplars10
sex	f	11215370	alexandersanchez.exemplars10
religion	none	11215370	alexandersanchez.exemplars10
citizenship	us	11215370	alexandersanchez.exemplars10
residence	us	11215370	alexandersanchez.exemplars10
dayofbirth	.	11216418	alexandersanchez.exemplars10
relfamily	.	11216418	alexandersanchez.exemplars10
ethnicityomb	1	11216418	alexandersanchez.exemplars10
major	2	11216418	alexandersanchez.exemplars10
birthyear	2001	11216418	alexandersanchez.exemplars10
genoccupation	27	11216418	alexandersanchez.exemplars10
politicalid	3	11216418	alexandersanchez.exemplars10
religionid	3	11216418	alexandersanchez.exemplars10
zipcode	33461	11216418	alexandersanchez.exemplars10
raceomb	6	11216418	alexandersanchez.exemplars10
birthmonth	7	11216418	alexandersanchez.exemplars10
education	7	11216418	alexandersanchez.exemplars10
religion	catholic	11216418	alexandersanchez.exemplars10
citizenship	cu	11216418	alexandersanchez.exemplars10
residence	cu	11216418	alexandersanchez.exemplars10
sex	f	11216418	alexandersanchez.exemplars10
politicalid	-3	11240580	alexandersanchez.exemplars10
dayofbirth	.	11240580	alexandersanchez.exemplars10
ethnicityomb	.	11240580	alexandersanchez.exemplars10
major	.	11240580	alexandersanchez.exemplars10
birthmonth	1	11240580	alexandersanchez.exemplars10
genoccupation	11	11240580	alexandersanchez.exemplars10
occupation	11-9000	11240580	alexandersanchez.exemplars10
birthyear	1971	11240580	alexandersanchez.exemplars10
religionid	2	11240580	alexandersanchez.exemplars10
raceomb	6	11240580	alexandersanchez.exemplars10
education	8	11240580	alexandersanchez.exemplars10
religion	catholic	11240580	alexandersanchez.exemplars10
sex	f	11240580	alexandersanchez.exemplars10
relfamily	other orthodox	11240580	alexandersanchez.exemplars10
citizenship	uk	11240580	alexandersanchez.exemplars10
residence	uk	11240580	alexandersanchez.exemplars10
politicalid	-2	11250925	alexandersanchez.exemplars10
dayofbirth	.	11250925	alexandersanchez.exemplars10
birthyear	1964	11250925	alexandersanchez.exemplars10
ethnicityomb	2	11250925	alexandersanchez.exemplars10
religionid	3	11250925	alexandersanchez.exemplars10
zipcode	30460	11250925	alexandersanchez.exemplars10
genoccupation	33	11250925	alexandersanchez.exemplars10
occupation	33-3000	11250925	alexandersanchez.exemplars10
major	5	11250925	alexandersanchez.exemplars10
raceomb	6	11250925	alexandersanchez.exemplars10
birthmonth	7	11250925	alexandersanchez.exemplars10
education	9	11250925	alexandersanchez.exemplars10
relfamily	baptist	11250925	alexandersanchez.exemplars10
sex	f	11250925	alexandersanchez.exemplars10
religion	protestant	11250925	alexandersanchez.exemplars10
residence	sm	11250925	alexandersanchez.exemplars10
reldenom	southern baptist	11250925	alexandersanchez.exemplars10
citizenship	us	11250925	alexandersanchez.exemplars10
dayofbirth	.	11264310	alexandersanchez.exemplars10
relfamily	.	11264310	alexandersanchez.exemplars10
politicalid	1	11264310	alexandersanchez.exemplars10
birthyear	1992	11264310	alexandersanchez.exemplars10
ethnicityomb	2	11264310	alexandersanchez.exemplars10
major	2	11264310	alexandersanchez.exemplars10
religionid	2	11264310	alexandersanchez.exemplars10
genoccupation	21	11264310	alexandersanchez.exemplars10
birthmonth	5	11264310	alexandersanchez.exemplars10
raceomb	6	11264310	alexandersanchez.exemplars10
zipcode	68371	11264310	alexandersanchez.exemplars10
education	7	11264310	alexandersanchez.exemplars10
sex	m	11264310	alexandersanchez.exemplars10
religion	protestant	11264310	alexandersanchez.exemplars10
citizenship	us	11264310	alexandersanchez.exemplars10
residence	us	11264310	alexandersanchez.exemplars10
politicalid	-2	11267648	alexandersanchez.exemplars10
dayofbirth	.	11267648	alexandersanchez.exemplars10
raceomb	1	11267648	alexandersanchez.exemplars10
birthyear	1966	11267648	alexandersanchez.exemplars10
ethnicityomb	2	11267648	alexandersanchez.exemplars10
genoccupation	25	11267648	alexandersanchez.exemplars10
occupation	25-3000	11267648	alexandersanchez.exemplars10
religionid	3	11267648	alexandersanchez.exemplars10
major	5	11267648	alexandersanchez.exemplars10
birthmonth	6	11267648	alexandersanchez.exemplars10
zipcode	74133	11267648	alexandersanchez.exemplars10
education	9	11267648	alexandersanchez.exemplars10
sex	f	11267648	alexandersanchez.exemplars10
reldenom	just a christian	11267648	alexandersanchez.exemplars10
relfamily	nondenominational	11267648	alexandersanchez.exemplars10
religion	protestant	11267648	alexandersanchez.exemplars10
residence	sm	11267648	alexandersanchez.exemplars10
citizenship	us	11267648	alexandersanchez.exemplars10
dayofbirth	.	11271880	alexandersanchez.exemplars10
relfamily	.	11271880	alexandersanchez.exemplars10
politicalid	1	11271880	alexandersanchez.exemplars10
major	12	11271880	alexandersanchez.exemplars10
zipcode	19119	11271880	alexandersanchez.exemplars10
birthyear	1978	11271880	alexandersanchez.exemplars10
ethnicityomb	2	11271880	alexandersanchez.exemplars10
genoccupation	27	11271880	alexandersanchez.exemplars10
birthmonth	4	11271880	alexandersanchez.exemplars10
religionid	4	11271880	alexandersanchez.exemplars10
raceomb	5	11271880	alexandersanchez.exemplars10
education	7	11271880	alexandersanchez.exemplars10
sex	f	11271880	alexandersanchez.exemplars10
religion	protestant	11271880	alexandersanchez.exemplars10
citizenship	us	11271880	alexandersanchez.exemplars10
residence	us	11271880	alexandersanchez.exemplars10
dayofbirth	.	11279351	alexandersanchez.exemplars10
ethnicityomb	1	11279351	alexandersanchez.exemplars10
religionid	1	11279351	alexandersanchez.exemplars10
birthyear	1970	11279351	alexandersanchez.exemplars10
politicalid	2	11279351	alexandersanchez.exemplars10
genoccupation	25	11279351	alexandersanchez.exemplars10
occupation	25-5000	11279351	alexandersanchez.exemplars10
major	5	11279351	alexandersanchez.exemplars10
birthmonth	6	11279351	alexandersanchez.exemplars10
raceomb	8	11279351	alexandersanchez.exemplars10
education	9	11279351	alexandersanchez.exemplars10
zipcode	92648	11279351	alexandersanchez.exemplars10
sex	f	11279351	alexandersanchez.exemplars10
religion	none	11279351	alexandersanchez.exemplars10
relfamily	other non-religious	11279351	alexandersanchez.exemplars10
citizenship	us	11279351	alexandersanchez.exemplars10
residence	us	11279351	alexandersanchez.exemplars10
dayofbirth	.	11313981	alexandersanchez.exemplars10
relfamily	.	11313981	alexandersanchez.exemplars10
genoccupation	00-0000	11313981	alexandersanchez.exemplars10
occupation	00-0000	11313981	alexandersanchez.exemplars10
religionid	1	11313981	alexandersanchez.exemplars10
major	10	11313981	alexandersanchez.exemplars10
birthyear	1991	11313981	alexandersanchez.exemplars10
ethnicityomb	2	11313981	alexandersanchez.exemplars10
politicalid	3	11313981	alexandersanchez.exemplars10
zipcode	37129	11313981	alexandersanchez.exemplars10
birthmonth	4	11313981	alexandersanchez.exemplars10
raceomb	6	11313981	alexandersanchez.exemplars10
education	7	11313981	alexandersanchez.exemplars10
religion	buddhist	11313981	alexandersanchez.exemplars10
sex	f	11313981	alexandersanchez.exemplars10
residence	sm	11313981	alexandersanchez.exemplars10
citizenship	us	11313981	alexandersanchez.exemplars10
dayofbirth	.	11328273	alexandersanchez.exemplars10
politicalid	0	11328273	alexandersanchez.exemplars10
major	11	11328273	alexandersanchez.exemplars10
birthyear	1983	11328273	alexandersanchez.exemplars10
ethnicityomb	2	11328273	alexandersanchez.exemplars10
religionid	2	11328273	alexandersanchez.exemplars10
birthmonth	3	11328273	alexandersanchez.exemplars10
genoccupation	43	11328273	alexandersanchez.exemplars10
occupation	43-6000	11328273	alexandersanchez.exemplars10
zipcode	43015	11328273	alexandersanchez.exemplars10
raceomb	6	11328273	alexandersanchez.exemplars10
education	7	11328273	alexandersanchez.exemplars10
religion	catholic	11328273	alexandersanchez.exemplars10
sex	f	11328273	alexandersanchez.exemplars10
relfamily	roman catholic	11328273	alexandersanchez.exemplars10
citizenship	us	11328273	alexandersanchez.exemplars10
residence	us	11328273	alexandersanchez.exemplars10
dayofbirth	.	11343740	alexandersanchez.exemplars10
major	1	11343740	alexandersanchez.exemplars10
birthyear	1984	11343740	alexandersanchez.exemplars10
ethnicityomb	2	11343740	alexandersanchez.exemplars10
politicalid	2	11343740	alexandersanchez.exemplars10
religionid	3	11343740	alexandersanchez.exemplars10
genoccupation	45	11343740	alexandersanchez.exemplars10
occupation	45-1000	11343740	alexandersanchez.exemplars10
birthmonth	5	11343740	alexandersanchez.exemplars10
raceomb	6	11343740	alexandersanchez.exemplars10
education	7	11343740	alexandersanchez.exemplars10
zipcode	95405	11343740	alexandersanchez.exemplars10
relfamily	churchesofchrist	11343740	alexandersanchez.exemplars10
sex	f	11343740	alexandersanchez.exemplars10
religion	protestant	11343740	alexandersanchez.exemplars10
reldenom	united church of christ	11343740	alexandersanchez.exemplars10
citizenship	us	11343740	alexandersanchez.exemplars10
residence	us	11343740	alexandersanchez.exemplars10
dayofbirth	.	11345057	alexandersanchez.exemplars10
zipcode	01062	11345057	alexandersanchez.exemplars10
major	10	11345057	alexandersanchez.exemplars10
education	12	11345057	alexandersanchez.exemplars10
birthyear	1968	11345057	alexandersanchez.exemplars10
ethnicityomb	2	11345057	alexandersanchez.exemplars10
religionid	2	11345057	alexandersanchez.exemplars10
genoccupation	25	11345057	alexandersanchez.exemplars10
occupation	25-1000	11345057	alexandersanchez.exemplars10
politicalid	3	11345057	alexandersanchez.exemplars10
raceomb	6	11345057	alexandersanchez.exemplars10
birthmonth	7	11345057	alexandersanchez.exemplars10
sex	f	11345057	alexandersanchez.exemplars10
religion	jewish	11345057	alexandersanchez.exemplars10
relfamily	reform	11345057	alexandersanchez.exemplars10
citizenship	us	11345057	alexandersanchez.exemplars10
residence	us	11345057	alexandersanchez.exemplars10
dayofbirth	.	11348536	alexandersanchez.exemplars10
zipcode	08360	11348536	alexandersanchez.exemplars10
genoccupation	11	11348536	alexandersanchez.exemplars10
occupation	11-9000	11348536	alexandersanchez.exemplars10
birthyear	1962	11348536	alexandersanchez.exemplars10
ethnicityomb	2	11348536	alexandersanchez.exemplars10
politicalid	2	11348536	alexandersanchez.exemplars10
religionid	2	11348536	alexandersanchez.exemplars10
birthmonth	3	11348536	alexandersanchez.exemplars10
education	6	11348536	alexandersanchez.exemplars10
raceomb	6	11348536	alexandersanchez.exemplars10
major	9	11348536	alexandersanchez.exemplars10
religion	catholic	11348536	alexandersanchez.exemplars10
sex	m	11348536	alexandersanchez.exemplars10
relfamily	roman catholic	11348536	alexandersanchez.exemplars10
citizenship	us	11348536	alexandersanchez.exemplars10
residence	us	11348536	alexandersanchez.exemplars10
dayofbirth	.	11359844	alexandersanchez.exemplars10
birthmonth	12	11359844	alexandersanchez.exemplars10
birthyear	1977	11359844	alexandersanchez.exemplars10
ethnicityomb	2	11359844	alexandersanchez.exemplars10
politicalid	2	11359844	alexandersanchez.exemplars10
genoccupation	25	11359844	alexandersanchez.exemplars10
occupation	25-4000	11359844	alexandersanchez.exemplars10
religionid	3	11359844	alexandersanchez.exemplars10
zipcode	46143	11359844	alexandersanchez.exemplars10
major	5	11359844	alexandersanchez.exemplars10
raceomb	6	11359844	alexandersanchez.exemplars10
education	9	11359844	alexandersanchez.exemplars10
relfamily	anglican	11359844	alexandersanchez.exemplars10
reldenom	episcopalian	11359844	alexandersanchez.exemplars10
sex	f	11359844	alexandersanchez.exemplars10
religion	protestant	11359844	alexandersanchez.exemplars10
citizenship	us	11359844	alexandersanchez.exemplars10
residence	us	11359844	alexandersanchez.exemplars10
dayofbirth	.	11421097	alexandersanchez.exemplars10
politicalid	1	11421097	alexandersanchez.exemplars10
religionid	1	11421097	alexandersanchez.exemplars10
birthyear	1995	11421097	alexandersanchez.exemplars10
ethnicityomb	2	11421097	alexandersanchez.exemplars10
genoccupation	27	11421097	alexandersanchez.exemplars10
occupation	27-3000	11421097	alexandersanchez.exemplars10
major	3	11421097	alexandersanchez.exemplars10
birthmonth	5	11421097	alexandersanchez.exemplars10
education	7	11421097	alexandersanchez.exemplars10
zipcode	78741	11421097	alexandersanchez.exemplars10
raceomb	8	11421097	alexandersanchez.exemplars10
sex	f	11421097	alexandersanchez.exemplars10
religion	none	11421097	alexandersanchez.exemplars10
relfamily	spiritual, no organized religion	11421097	alexandersanchez.exemplars10
citizenship	us	11421097	alexandersanchez.exemplars10
residence	us	11421097	alexandersanchez.exemplars10
dayofbirth	.	11438508	alexandersanchez.exemplars10
birthmonth	1	11438508	alexandersanchez.exemplars10
politicalid	1	11438508	alexandersanchez.exemplars10
birthyear	1995	11438508	alexandersanchez.exemplars10
ethnicityomb	2	11438508	alexandersanchez.exemplars10
genoccupation	25	11438508	alexandersanchez.exemplars10
occupation	25-3000	11438508	alexandersanchez.exemplars10
religionid	3	11438508	alexandersanchez.exemplars10
major	5	11438508	alexandersanchez.exemplars10
zipcode	55125	11438508	alexandersanchez.exemplars10
raceomb	6	11438508	alexandersanchez.exemplars10
education	7	11438508	alexandersanchez.exemplars10
sex	f	11438508	alexandersanchez.exemplars10
relfamily	lutheran	11438508	alexandersanchez.exemplars10
reldenom	lutheran church: missouri synod	11438508	alexandersanchez.exemplars10
religion	protestant	11438508	alexandersanchez.exemplars10
residence	sm	11438508	alexandersanchez.exemplars10
citizenship	us	11438508	alexandersanchez.exemplars10
dayofbirth	.	11438773	alexandersanchez.exemplars10
major	11	11438773	alexandersanchez.exemplars10
genoccupation	13	11438773	alexandersanchez.exemplars10
occupation	13-9999	11438773	alexandersanchez.exemplars10
birthyear	1965	11438773	alexandersanchez.exemplars10
ethnicityomb	2	11438773	alexandersanchez.exemplars10
politicalid	3	11438773	alexandersanchez.exemplars10
religionid	4	11438773	alexandersanchez.exemplars10
raceomb	5	11438773	alexandersanchez.exemplars10
zipcode	60466	11438773	alexandersanchez.exemplars10
birthmonth	7	11438773	alexandersanchez.exemplars10
education	7	11438773	alexandersanchez.exemplars10
sex	f	11438773	alexandersanchez.exemplars10
relfamily	lutheran	11438773	alexandersanchez.exemplars10
reldenom	lutheran church: missouri synod	11438773	alexandersanchez.exemplars10
religion	protestant	11438773	alexandersanchez.exemplars10
citizenship	us	11438773	alexandersanchez.exemplars10
residence	us	11438773	alexandersanchez.exemplars10
dayofbirth	.	11448337	alexandersanchez.exemplars10
religionid	1	11448337	alexandersanchez.exemplars10
education	12	11448337	alexandersanchez.exemplars10
major	13	11448337	alexandersanchez.exemplars10
genoccupation	19	11448337	alexandersanchez.exemplars10
occupation	19-2000	11448337	alexandersanchez.exemplars10
birthyear	1959	11448337	alexandersanchez.exemplars10
birthmonth	2	11448337	alexandersanchez.exemplars10
ethnicityomb	2	11448337	alexandersanchez.exemplars10
politicalid	2	11448337	alexandersanchez.exemplars10
raceomb	6	11448337	alexandersanchez.exemplars10
zipcode	94040	11448337	alexandersanchez.exemplars10
relfamily	agnostic	11448337	alexandersanchez.exemplars10
sex	m	11448337	alexandersanchez.exemplars10
religion	none	11448337	alexandersanchez.exemplars10
citizenship	us	11448337	alexandersanchez.exemplars10
residence	us	11448337	alexandersanchez.exemplars10
dayofbirth	.	11453633	alexandersanchez.exemplars10
ethnicityomb	1	11453633	alexandersanchez.exemplars10
birthmonth	10	11453633	alexandersanchez.exemplars10
major	10	11453633	alexandersanchez.exemplars10
birthyear	1999	11453633	alexandersanchez.exemplars10
politicalid	2	11453633	alexandersanchez.exemplars10
religionid	2	11453633	alexandersanchez.exemplars10
genoccupation	25-9999	11453633	alexandersanchez.exemplars10
occupation	25-9999	11453633	alexandersanchez.exemplars10
education	5	11453633	alexandersanchez.exemplars10
zipcode	73012	11453633	alexandersanchez.exemplars10
raceomb	9	11453633	alexandersanchez.exemplars10
sex	f	11453633	alexandersanchez.exemplars10
religion	none	11453633	alexandersanchez.exemplars10
relfamily	spiritual, no organized religion	11453633	alexandersanchez.exemplars10
citizenship	us	11453633	alexandersanchez.exemplars10
residence	us	11453633	alexandersanchez.exemplars10
dayofbirth	.	11460134	alexandersanchez.exemplars10
birthmonth	1	11460134	alexandersanchez.exemplars10
religionid	1	11460134	alexandersanchez.exemplars10
birthyear	1959	11460134	alexandersanchez.exemplars10
ethnicityomb	2	11460134	alexandersanchez.exemplars10
politicalid	2	11460134	alexandersanchez.exemplars10
occupation	29-1000	11460134	alexandersanchez.exemplars10
genoccupation	2931	11460134	alexandersanchez.exemplars10
raceomb	6	11460134	alexandersanchez.exemplars10
major	7	11460134	alexandersanchez.exemplars10
education	9	11460134	alexandersanchez.exemplars10
zipcode	97035	11460134	alexandersanchez.exemplars10
relfamily	agnostic	11460134	alexandersanchez.exemplars10
sex	f	11460134	alexandersanchez.exemplars10
religion	none	11460134	alexandersanchez.exemplars10
residence	sm	11460134	alexandersanchez.exemplars10
citizenship	us	11460134	alexandersanchez.exemplars10
dayofbirth	.	11474637	alexandersanchez.exemplars10
relfamily	.	11474637	alexandersanchez.exemplars10
religionid	1	11474637	alexandersanchez.exemplars10
genoccupation	15	11474637	alexandersanchez.exemplars10
birthyear	1975	11474637	alexandersanchez.exemplars10
ethnicityomb	2	11474637	alexandersanchez.exemplars10
politicalid	2	11474637	alexandersanchez.exemplars10
zipcode	33707	11474637	alexandersanchez.exemplars10
major	6	11474637	alexandersanchez.exemplars10
raceomb	6	11474637	alexandersanchez.exemplars10
education	7	11474637	alexandersanchez.exemplars10
birthmonth	9	11474637	alexandersanchez.exemplars10
religion	catholic	11474637	alexandersanchez.exemplars10
sex	m	11474637	alexandersanchez.exemplars10
residence	sm	11474637	alexandersanchez.exemplars10
citizenship	us	11474637	alexandersanchez.exemplars10
politicalid	-2	11485647	alexandersanchez.exemplars10
dayofbirth	.	11485647	alexandersanchez.exemplars10
birthmonth	1	11485647	alexandersanchez.exemplars10
major	10	11485647	alexandersanchez.exemplars10
genoccupation	11	11485647	alexandersanchez.exemplars10
occupation	11-9000	11485647	alexandersanchez.exemplars10
birthyear	1985	11485647	alexandersanchez.exemplars10
ethnicityomb	2	11485647	alexandersanchez.exemplars10
religionid	3	11485647	alexandersanchez.exemplars10
zipcode	48377	11485647	alexandersanchez.exemplars10
raceomb	5	11485647	alexandersanchez.exemplars10
education	7	11485647	alexandersanchez.exemplars10
sex	f	11485647	alexandersanchez.exemplars10
relfamily	nondenominational	11485647	alexandersanchez.exemplars10
reldenom	nondenominational church	11485647	alexandersanchez.exemplars10
religion	protestant	11485647	alexandersanchez.exemplars10
citizenship	us	11485647	alexandersanchez.exemplars10
residence	us	11485647	alexandersanchez.exemplars10
dayofbirth	.	11523818	alexandersanchez.exemplars10
relfamily	.	11523818	alexandersanchez.exemplars10
religionid	1	11523818	alexandersanchez.exemplars10
birthyear	1989	11523818	alexandersanchez.exemplars10
ethnicityomb	2	11523818	alexandersanchez.exemplars10
genoccupation	25	11523818	alexandersanchez.exemplars10
politicalid	3	11523818	alexandersanchez.exemplars10
raceomb	6	11523818	alexandersanchez.exemplars10
zipcode	60626	11523818	alexandersanchez.exemplars10
birthmonth	7	11523818	alexandersanchez.exemplars10
major	8	11523818	alexandersanchez.exemplars10
education	9	11523818	alexandersanchez.exemplars10
sex	f	11523818	alexandersanchez.exemplars10
religion	none	11523818	alexandersanchez.exemplars10
residence	sm	11523818	alexandersanchez.exemplars10
citizenship	us	11523818	alexandersanchez.exemplars10
dayofbirth	.	11550908	alexandersanchez.exemplars10
ethnicityomb	.	11550908	alexandersanchez.exemplars10
relfamily	.	11550908	alexandersanchez.exemplars10
politicalid	0	11550908	alexandersanchez.exemplars10
zipcode	07481	11550908	alexandersanchez.exemplars10
birthyear	1957	11550908	alexandersanchez.exemplars10
major	2	11550908	alexandersanchez.exemplars10
religionid	2	11550908	alexandersanchez.exemplars10
birthmonth	5	11550908	alexandersanchez.exemplars10
raceomb	6	11550908	alexandersanchez.exemplars10
education	7	11550908	alexandersanchez.exemplars10
genoccupation	99-0001	11550908	alexandersanchez.exemplars10
occupation	99-0001	11550908	alexandersanchez.exemplars10
religion	jewish	11550908	alexandersanchez.exemplars10
sex	m	11550908	alexandersanchez.exemplars10
citizenship	us	11550908	alexandersanchez.exemplars10
residence	us	11550908	alexandersanchez.exemplars10
dayofbirth	.	11551939	alexandersanchez.exemplars10
genoccupation	.	11551939	alexandersanchez.exemplars10
major	.	11551939	alexandersanchez.exemplars10
politicalid	.	11551939	alexandersanchez.exemplars10
religion	.	11551939	alexandersanchez.exemplars10
religionid	.	11551939	alexandersanchez.exemplars10
birthyear	1981	11551939	alexandersanchez.exemplars10
ethnicityomb	2	11551939	alexandersanchez.exemplars10
birthmonth	3	11551939	alexandersanchez.exemplars10
raceomb	5	11551939	alexandersanchez.exemplars10
education	9	11551939	alexandersanchez.exemplars10
sex	m	11551939	alexandersanchez.exemplars10
citizenship	uk	11551939	alexandersanchez.exemplars10
residence	uk	11551939	alexandersanchez.exemplars10
dayofbirth	.	11555857	alexandersanchez.exemplars10
ethnicityomb	1	11555857	alexandersanchez.exemplars10
genoccupation	11	11555857	alexandersanchez.exemplars10
occupation	11-3000	11555857	alexandersanchez.exemplars10
birthyear	1978	11555857	alexandersanchez.exemplars10
politicalid	2	11555857	alexandersanchez.exemplars10
religionid	2	11555857	alexandersanchez.exemplars10
birthmonth	3	11555857	alexandersanchez.exemplars10
education	5	11555857	alexandersanchez.exemplars10
raceomb	6	11555857	alexandersanchez.exemplars10
zipcode	60446	11555857	alexandersanchez.exemplars10
major	8	11555857	alexandersanchez.exemplars10
religion	catholic	11555857	alexandersanchez.exemplars10
sex	f	11555857	alexandersanchez.exemplars10
relfamily	roman catholic	11555857	alexandersanchez.exemplars10
citizenship	us	11555857	alexandersanchez.exemplars10
residence	us	11555857	alexandersanchez.exemplars10
