characteristic	 value	 user_id	 study_name	 
raceethnic	asian	11858638	alexandersanchez.exemplarsrep2
citizenship	cn	11858638	alexandersanchez.exemplarsrep2
residence	cn	11858638	alexandersanchez.exemplarsrep2
gender	m	11858638	alexandersanchez.exemplarsrep2
religion	none	11858638	alexandersanchez.exemplarsrep2
relfamily	othernone	11858638	alexandersanchez.exemplarsrep2
politicalid	-1	11858982	alexandersanchez.exemplarsrep2
religionid	2	11858982	alexandersanchez.exemplarsrep2
birthyear	2003	11858982	alexandersanchez.exemplarsrep2
genoccupation	25-	11858982	alexandersanchez.exemplarsrep2
education	5	11858982	alexandersanchez.exemplarsrep2
birthmonth	6	11858982	alexandersanchez.exemplarsrep2
religion	catholic	11858982	alexandersanchez.exemplarsrep2
gender	f	11858982	alexandersanchez.exemplarsrep2
occupation	null	11858982	alexandersanchez.exemplarsrep2
relfamily	null	11858982	alexandersanchez.exemplarsrep2
state	ny	11858982	alexandersanchez.exemplarsrep2
residence	sm	11858982	alexandersanchez.exemplarsrep2
citizenship	us	11858982	alexandersanchez.exemplarsrep2
raceethnic	white	11858982	alexandersanchez.exemplarsrep2
politicalid	0	11859065	alexandersanchez.exemplarsrep2
birthyear	1995	11859065	alexandersanchez.exemplarsrep2
genoccupation	25-	11859065	alexandersanchez.exemplarsrep2
occupation	25-2000	11859065	alexandersanchez.exemplarsrep2
religionid	3	11859065	alexandersanchez.exemplarsrep2
education	8	11859065	alexandersanchez.exemplarsrep2
birthmonth	9	11859065	alexandersanchez.exemplarsrep2
state	al	11859065	alexandersanchez.exemplarsrep2
raceethnic	black	11859065	alexandersanchez.exemplarsrep2
gender	f	11859065	alexandersanchez.exemplarsrep2
relfamily	null	11859065	alexandersanchez.exemplarsrep2
religion	protestant	11859065	alexandersanchez.exemplarsrep2
citizenship	us	11859065	alexandersanchez.exemplarsrep2
residence	us	11859065	alexandersanchez.exemplarsrep2
religionid	2	11861393	alexandersanchez.exemplarsrep2
birthyear	2003	11861393	alexandersanchez.exemplarsrep2
education	4	11861393	alexandersanchez.exemplarsrep2
birthmonth	6	11861393	alexandersanchez.exemplarsrep2
genoccupation	9998	11861393	alexandersanchez.exemplarsrep2
religion	catholic	11861393	alexandersanchez.exemplarsrep2
gender	m	11861393	alexandersanchez.exemplarsrep2
politicalid	null	11861393	alexandersanchez.exemplarsrep2
relfamily	null	11861393	alexandersanchez.exemplarsrep2
state	ri	11861393	alexandersanchez.exemplarsrep2
residence	sm	11861393	alexandersanchez.exemplarsrep2
citizenship	us	11861393	alexandersanchez.exemplarsrep2
raceethnic	white	11861393	alexandersanchez.exemplarsrep2
politicalid	0	11861977	alexandersanchez.exemplarsrep2
